Device Serial:	0001
Lower Bound[V]:	2.6
Upper Bound[V]:	2.7
Charge Current[mA]:	0.5
Discharge Current[mA]:	-0.5
Half Cycles:	2
Samples to Average:	5

Elapsed_Time(s)	Potential(V)	Current(A)	Half-Cycle
1.319876e+03	2.629821e+00	-5.000972e-04	2
1.320325e+03	2.629758e+00	-5.001467e-04	2
1.320775e+03	2.629777e+00	-5.000924e-04	2
1.321226e+03	2.629756e+00	-5.001184e-04	2
1.321676e+03	2.629743e+00	-5.000783e-04	2
1.322125e+03	2.629733e+00	-5.001491e-04	2
1.322575e+03	2.629702e+00	-5.001160e-04	2
1.323025e+03	2.629713e+00	-5.001278e-04	2
1.323476e+03	2.629693e+00	-5.000901e-04	2
1.323926e+03	2.629650e+00	-5.001184e-04	2
1.324375e+03	2.629647e+00	-5.000665e-04	2
1.324825e+03	2.629633e+00	-5.001349e-04	2
1.325276e+03	2.629619e+00	-5.000901e-04	2
1.325725e+03	2.629597e+00	-5.000759e-04	2
1.326175e+03	2.629579e+00	-5.001420e-04	2
1.326625e+03	2.629558e+00	-5.000240e-04	2
1.327076e+03	2.629556e+00	-5.000995e-04	2
1.327526e+03	2.629531e+00	-5.000358e-04	2
1.327976e+03	2.629507e+00	-5.000972e-04	2
1.328426e+03	2.629497e+00	-5.000830e-04	2
1.328876e+03	2.629461e+00	-5.000382e-04	2
1.329326e+03	2.629464e+00	-5.000830e-04	2
1.329775e+03	2.629435e+00	-5.000689e-04	2
1.330225e+03	2.629430e+00	-5.000288e-04	2
1.330676e+03	2.629400e+00	-5.000924e-04	2
1.331126e+03	2.629379e+00	-5.000382e-04	2
1.331576e+03	2.629362e+00	-5.000500e-04	2
1.332026e+03	2.629341e+00	-5.000594e-04	2
1.332476e+03	2.629340e+00	-5.001349e-04	2
1.332926e+03	2.629302e+00	-5.000358e-04	2
1.333376e+03	2.629301e+00	-5.000523e-04	2
1.333826e+03	2.629266e+00	-5.001373e-04	2
1.334276e+03	2.629289e+00	-5.000358e-04	2
1.334726e+03	2.629218e+00	-5.000712e-04	2
1.335176e+03	2.629234e+00	-5.001019e-04	2
1.335625e+03	2.629188e+00	-5.000264e-04	2
1.336076e+03	2.629184e+00	-5.000807e-04	2
1.336526e+03	2.629197e+00	-5.000264e-04	2
1.336976e+03	2.629147e+00	-5.000335e-04	2
1.337428e+03	2.629131e+00	-4.999981e-04	2
1.337876e+03	2.629147e+00	-5.001420e-04	2
1.338326e+03	2.629126e+00	-5.000689e-04	2
1.338776e+03	2.629111e+00	-5.000901e-04	2
1.339226e+03	2.629070e+00	-5.000877e-04	2
1.339676e+03	2.629063e+00	-5.001325e-04	2
1.340127e+03	2.629015e+00	-5.000429e-04	2
1.340576e+03	2.629049e+00	-5.000689e-04	2
1.341026e+03	2.628985e+00	-5.000311e-04	2
1.341476e+03	2.628983e+00	-5.000311e-04	2
1.341927e+03	2.628965e+00	-5.000972e-04	2
1.342376e+03	2.628969e+00	-5.000618e-04	2
1.342826e+03	2.628944e+00	-5.000901e-04	2
1.343276e+03	2.628913e+00	-5.000547e-04	2
1.343726e+03	2.628915e+00	-5.000523e-04	2
1.344176e+03	2.628870e+00	-5.001255e-04	2
1.344626e+03	2.628865e+00	-5.000311e-04	2
1.345076e+03	2.628835e+00	-5.000193e-04	2
1.345526e+03	2.628832e+00	-5.000877e-04	2
1.345976e+03	2.628809e+00	-5.000240e-04	2
1.346426e+03	2.628768e+00	-5.001325e-04	2
1.346876e+03	2.628779e+00	-5.000807e-04	2
1.347326e+03	2.628772e+00	-5.000547e-04	2
1.347777e+03	2.628748e+00	-5.001066e-04	2
1.348226e+03	2.628742e+00	-5.000571e-04	2
1.348676e+03	2.628712e+00	-5.001042e-04	2
1.349126e+03	2.628694e+00	-5.000736e-04	2
1.349577e+03	2.628670e+00	-5.000854e-04	2
1.350027e+03	2.628649e+00	-5.000170e-04	2
1.350476e+03	2.628654e+00	-5.000854e-04	2
1.350926e+03	2.628608e+00	-5.000429e-04	2
1.351377e+03	2.628606e+00	-5.001137e-04	2
1.351826e+03	2.628600e+00	-5.000594e-04	2
1.352276e+03	2.628561e+00	-4.998990e-04	2
1.352726e+03	2.628576e+00	-5.000240e-04	2
1.353177e+03	2.628564e+00	-5.001066e-04	2
1.353626e+03	2.628522e+00	-5.000311e-04	2
1.354079e+03	2.628490e+00	-5.001207e-04	2
1.354531e+03	2.628537e+00	-5.000736e-04	2
1.354982e+03	2.628513e+00	-5.000406e-04	2
1.355430e+03	2.628458e+00	-5.000005e-04	2
1.355880e+03	2.628445e+00	-5.000759e-04	2
1.356330e+03	2.628439e+00	-5.000712e-04	2
1.356781e+03	2.628395e+00	-5.000547e-04	2
1.357230e+03	2.628378e+00	-5.000311e-04	2
1.357681e+03	2.628368e+00	-5.000712e-04	2
1.358130e+03	2.628365e+00	-5.000712e-04	2
1.358581e+03	2.628326e+00	-5.000689e-04	2
1.359030e+03	2.628312e+00	-5.000429e-04	2
1.359480e+03	2.628304e+00	-5.000311e-04	2
1.359930e+03	2.628295e+00	-5.000075e-04	2
1.360381e+03	2.628278e+00	-5.001160e-04	2
1.360831e+03	2.628255e+00	-5.000972e-04	2
1.361281e+03	2.628259e+00	-5.000099e-04	2
1.361730e+03	2.628226e+00	-5.001019e-04	2
1.362181e+03	2.628217e+00	-5.000358e-04	2
1.362631e+03	2.628188e+00	-5.000972e-04	2
1.363080e+03	2.628159e+00	-5.000995e-04	2
1.363530e+03	2.628140e+00	-5.000995e-04	2
1.363981e+03	2.628133e+00	-5.001019e-04	2
1.364430e+03	2.628120e+00	-5.000453e-04	2
1.364880e+03	2.628099e+00	-5.000712e-04	2
1.365330e+03	2.628077e+00	-5.000500e-04	2
1.365781e+03	2.628046e+00	-5.001042e-04	2
1.366231e+03	2.628055e+00	-5.001184e-04	2
1.366680e+03	2.628032e+00	-5.001160e-04	2
1.367131e+03	2.628012e+00	-5.000924e-04	2
1.367581e+03	2.627991e+00	-5.001231e-04	2
1.368031e+03	2.627966e+00	-5.001632e-04	2
1.368481e+03	2.627958e+00	-5.001349e-04	2
1.368931e+03	2.627941e+00	-5.000830e-04	2
1.369381e+03	2.627924e+00	-5.000170e-04	2
1.369831e+03	2.627904e+00	-5.001231e-04	2
1.370281e+03	2.627882e+00	-5.000854e-04	2
1.370731e+03	2.627881e+00	-5.000877e-04	2
1.371181e+03	2.627855e+00	-5.000594e-04	2
1.371632e+03	2.627824e+00	-5.000476e-04	2
1.372083e+03	2.627814e+00	-5.001656e-04	2
1.372531e+03	2.627799e+00	-5.001278e-04	2
1.372981e+03	2.627798e+00	-5.001561e-04	2
1.373433e+03	2.627774e+00	-5.001066e-04	2
1.373881e+03	2.627766e+00	-5.000901e-04	2
1.374332e+03	2.627752e+00	-5.000453e-04	2
1.374784e+03	2.627706e+00	-5.000123e-04	2
1.375231e+03	2.627723e+00	-5.000240e-04	2
1.375681e+03	2.627683e+00	-5.001231e-04	2
1.376131e+03	2.627679e+00	-5.000618e-04	2
1.376581e+03	2.627644e+00	-5.001278e-04	2
1.377032e+03	2.627641e+00	-5.001396e-04	2
1.377481e+03	2.627642e+00	-5.000924e-04	2
1.377930e+03	2.627609e+00	-5.000476e-04	2
1.378381e+03	2.627581e+00	-5.001160e-04	2
1.378831e+03	2.627563e+00	-5.001019e-04	2
1.379281e+03	2.627560e+00	-5.001302e-04	2
1.379731e+03	2.627529e+00	-5.000217e-04	2
1.380181e+03	2.627544e+00	-5.000901e-04	2
1.380631e+03	2.627499e+00	-5.000665e-04	2
1.381081e+03	2.627481e+00	-5.000995e-04	2
1.381531e+03	2.627459e+00	-5.000099e-04	2
1.381981e+03	2.627429e+00	-5.000311e-04	2
1.382431e+03	2.627438e+00	-5.000594e-04	2
1.382881e+03	2.627441e+00	-5.001042e-04	2
1.383331e+03	2.627402e+00	-5.000547e-04	2
1.383781e+03	2.627386e+00	-5.000689e-04	2
1.384231e+03	2.627366e+00	-5.001467e-04	2
1.384681e+03	2.627342e+00	-5.000028e-04	2
1.385131e+03	2.627342e+00	-5.000854e-04	2
1.385581e+03	2.627314e+00	-5.001019e-04	2
1.386031e+03	2.627326e+00	-5.000830e-04	2
1.386481e+03	2.627294e+00	-5.000547e-04	2
1.386931e+03	2.627251e+00	-5.000783e-04	2
1.387381e+03	2.627254e+00	-5.000571e-04	2
1.387831e+03	2.627204e+00	-5.000759e-04	2
1.388282e+03	2.627212e+00	-5.001538e-04	2
1.388731e+03	2.627185e+00	-5.001703e-04	2
1.389181e+03	2.627171e+00	-5.001608e-04	2
1.389631e+03	2.627164e+00	-5.000594e-04	2
1.390082e+03	2.627148e+00	-5.000665e-04	2
1.390531e+03	2.627129e+00	-5.000523e-04	2
1.390981e+03	2.627097e+00	-5.000877e-04	2
1.391432e+03	2.627103e+00	-5.001066e-04	2
1.391882e+03	2.627065e+00	-5.000500e-04	2
1.392331e+03	2.627065e+00	-5.000901e-04	2
1.392781e+03	2.627031e+00	-5.000571e-04	2
1.393231e+03	2.627016e+00	-5.000901e-04	2
1.393682e+03	2.626982e+00	-5.000948e-04	2
1.394132e+03	2.626997e+00	-5.000783e-04	2
1.394581e+03	2.626959e+00	-5.001302e-04	2
1.395032e+03	2.626926e+00	-5.000901e-04	2
1.395482e+03	2.626930e+00	-5.000901e-04	2
1.395931e+03	2.626925e+00	-5.001656e-04	2
1.396381e+03	2.626899e+00	-5.000854e-04	2
1.396831e+03	2.626882e+00	-5.000547e-04	2
1.397282e+03	2.626868e+00	-5.000523e-04	2
1.397731e+03	2.626842e+00	-5.001302e-04	2
1.398181e+03	2.626820e+00	-5.000476e-04	2
1.398631e+03	2.626824e+00	-5.000665e-04	2
1.399082e+03	2.626798e+00	-5.000712e-04	2
1.399535e+03	2.626759e+00	-5.000311e-04	2
1.399981e+03	2.626756e+00	-5.000453e-04	2
1.400431e+03	2.626749e+00	-5.000476e-04	2
1.400882e+03	2.626717e+00	-5.001231e-04	2
1.401331e+03	2.626705e+00	-5.001443e-04	2
1.401782e+03	2.626692e+00	-5.001443e-04	2
1.402231e+03	2.626669e+00	-5.000901e-04	2
1.402683e+03	2.626678e+00	-5.001184e-04	2
1.403131e+03	2.626665e+00	-5.001608e-04	2
1.403581e+03	2.626612e+00	-5.000170e-04	2
1.404031e+03	2.626619e+00	-5.000665e-04	2
1.404482e+03	2.626597e+00	-5.000641e-04	2
1.404932e+03	2.626564e+00	-5.000783e-04	2
1.405381e+03	2.626567e+00	-4.999533e-04	2
1.405831e+03	2.626542e+00	-5.000854e-04	2
1.406283e+03	2.626508e+00	-5.001467e-04	2
1.406732e+03	2.626489e+00	-5.001939e-04	2
1.407182e+03	2.626502e+00	-5.000311e-04	2
1.407631e+03	2.626465e+00	-5.000972e-04	2
1.408082e+03	2.626431e+00	-5.001113e-04	2
1.408532e+03	2.626448e+00	-5.000500e-04	2
1.408981e+03	2.626417e+00	-5.000382e-04	2
1.409431e+03	2.626408e+00	-5.000641e-04	2
1.409881e+03	2.626397e+00	-5.000146e-04	2
1.410332e+03	2.626383e+00	-5.001090e-04	2
1.410782e+03	2.626370e+00	-5.000382e-04	2
1.411232e+03	2.626324e+00	-5.000618e-04	2
1.411682e+03	2.626318e+00	-4.999722e-04	2
1.412132e+03	2.626310e+00	-5.000854e-04	2
1.412582e+03	2.626303e+00	-5.000052e-04	2
1.413032e+03	2.626266e+00	-5.000429e-04	2
1.413482e+03	2.626270e+00	-5.000429e-04	2
1.413931e+03	2.626241e+00	-5.000594e-04	2
1.414382e+03	2.626228e+00	-5.000972e-04	2
1.414832e+03	2.626234e+00	-5.000618e-04	2
1.415281e+03	2.626195e+00	-5.000736e-04	2
1.415732e+03	2.626173e+00	-5.000901e-04	2
1.416182e+03	2.626160e+00	-5.000901e-04	2
1.416632e+03	2.626128e+00	-5.000500e-04	2
1.417082e+03	2.626144e+00	-5.000406e-04	2
1.417532e+03	2.626106e+00	-5.000641e-04	2
1.417982e+03	2.626066e+00	-5.000736e-04	2
1.418432e+03	2.626060e+00	-5.001066e-04	2
1.418882e+03	2.626051e+00	-4.999934e-04	2
1.419332e+03	2.626031e+00	-5.000264e-04	2
1.419782e+03	2.626021e+00	-5.001491e-04	2
1.420232e+03	2.625999e+00	-5.000854e-04	2
1.420682e+03	2.626012e+00	-5.000854e-04	2
1.421132e+03	2.625977e+00	-5.001821e-04	2
1.421582e+03	2.625948e+00	-5.000759e-04	2
1.422032e+03	2.625932e+00	-5.000594e-04	2
1.422482e+03	2.625941e+00	-5.000005e-04	2
1.422934e+03	2.625893e+00	-5.000170e-04	2
1.423382e+03	2.625865e+00	-5.000523e-04	2
1.423832e+03	2.625878e+00	-5.000382e-04	2
1.424284e+03	2.625863e+00	-5.000689e-04	2
1.424733e+03	2.625833e+00	-5.000264e-04	2
1.425182e+03	2.625801e+00	-5.000500e-04	2
1.425632e+03	2.625819e+00	-5.000052e-04	2
1.426082e+03	2.625789e+00	-5.000807e-04	2
1.426532e+03	2.625743e+00	-5.001302e-04	2
1.426982e+03	2.625739e+00	-4.999792e-04	2
1.427432e+03	2.625737e+00	-5.000476e-04	2
1.427882e+03	2.625705e+00	-5.000641e-04	2
1.428332e+03	2.625698e+00	-5.000901e-04	2
1.428783e+03	2.625693e+00	-5.001090e-04	2
1.429232e+03	2.625680e+00	-5.000240e-04	2
1.429682e+03	2.625663e+00	-5.000948e-04	2
1.430133e+03	2.625649e+00	-5.000476e-04	2
1.430583e+03	2.625648e+00	-4.999863e-04	2
1.431032e+03	2.625583e+00	-5.000288e-04	2
1.431482e+03	2.625594e+00	-4.999745e-04	2
1.431932e+03	2.625567e+00	-5.001019e-04	2
1.432384e+03	2.625526e+00	-5.000547e-04	2
1.432833e+03	2.625526e+00	-5.000736e-04	2
1.433282e+03	2.625509e+00	-5.000924e-04	2
1.433732e+03	2.625493e+00	-5.000217e-04	2
1.434182e+03	2.625488e+00	-5.000618e-04	2
1.434633e+03	2.625458e+00	-5.000123e-04	2
1.435082e+03	2.625441e+00	-5.000005e-04	2
1.435532e+03	2.625418e+00	-5.001160e-04	2
1.435982e+03	2.625424e+00	-5.000877e-04	2
1.436433e+03	2.625400e+00	-5.000240e-04	2
1.436882e+03	2.625369e+00	-5.000807e-04	2
1.437332e+03	2.625367e+00	-5.001019e-04	2
1.437783e+03	2.625362e+00	-5.000995e-04	2
1.438233e+03	2.625333e+00	-5.000052e-04	2
1.438682e+03	2.625359e+00	-5.001042e-04	2
1.439132e+03	2.625301e+00	-5.000830e-04	2
1.439582e+03	2.625322e+00	-4.999934e-04	2
1.440033e+03	2.625274e+00	-5.000689e-04	2
1.440482e+03	2.625260e+00	-5.000523e-04	2
1.440932e+03	2.625237e+00	-5.000240e-04	2
1.441384e+03	2.625230e+00	-5.000877e-04	2
1.441833e+03	2.625207e+00	-5.001443e-04	2
1.442282e+03	2.625178e+00	-5.001797e-04	2
1.442732e+03	2.625209e+00	-5.000972e-04	2
1.443182e+03	2.625161e+00	-5.001538e-04	2
1.443633e+03	2.625141e+00	-5.000288e-04	2
1.444082e+03	2.625144e+00	-5.000146e-04	2
1.444532e+03	2.625114e+00	-5.001821e-04	2
1.444982e+03	2.625108e+00	-5.000689e-04	2
1.445433e+03	2.625071e+00	-5.000783e-04	2
1.445883e+03	2.625070e+00	-5.000288e-04	2
1.446333e+03	2.625064e+00	-5.000523e-04	2
1.446782e+03	2.625026e+00	-5.000429e-04	2
1.447234e+03	2.625033e+00	-5.000264e-04	2
1.447682e+03	2.625008e+00	-5.000429e-04	2
1.448132e+03	2.624956e+00	-5.000193e-04	2
1.448583e+03	2.624948e+00	-5.000028e-04	2
1.449033e+03	2.624941e+00	-5.000948e-04	2
1.449483e+03	2.624927e+00	-5.000783e-04	2
1.449932e+03	2.624932e+00	-5.001467e-04	2
1.450382e+03	2.624901e+00	-5.001491e-04	2
1.450833e+03	2.624870e+00	-5.001113e-04	2
1.451282e+03	2.624837e+00	-5.000005e-04	2
1.451732e+03	2.624866e+00	-5.000075e-04	2
1.452182e+03	2.624809e+00	-5.001160e-04	2
1.452633e+03	2.624796e+00	-5.001349e-04	2
1.453083e+03	2.624780e+00	-5.000382e-04	2
1.453532e+03	2.624783e+00	-5.000453e-04	2
1.453982e+03	2.624785e+00	-5.001090e-04	2
1.454433e+03	2.624760e+00	-5.000689e-04	2
1.454883e+03	2.624711e+00	-5.000005e-04	2
1.455333e+03	2.624728e+00	-5.001420e-04	2
1.455782e+03	2.624731e+00	-5.001349e-04	2
1.456232e+03	2.624666e+00	-5.000759e-04	2
1.456683e+03	2.624666e+00	-5.001608e-04	2
1.457132e+03	2.624621e+00	-5.000523e-04	2
1.457583e+03	2.624619e+00	-5.001656e-04	2
1.458033e+03	2.624615e+00	-5.001019e-04	2
1.458484e+03	2.624603e+00	-5.001184e-04	2
1.458933e+03	2.624577e+00	-5.000594e-04	2
1.459383e+03	2.624554e+00	-5.000618e-04	2
1.459833e+03	2.624547e+00	-5.000264e-04	2
1.460283e+03	2.624557e+00	-5.001986e-04	2
1.460733e+03	2.624502e+00	-5.001632e-04	2
1.461183e+03	2.624480e+00	-5.001373e-04	2
1.461633e+03	2.624480e+00	-5.000877e-04	2
1.462084e+03	2.624472e+00	-5.000783e-04	2
1.462533e+03	2.624467e+00	-5.000995e-04	2
1.462983e+03	2.624422e+00	-5.000736e-04	2
1.463433e+03	2.624421e+00	-4.999462e-04	2
1.463884e+03	2.624423e+00	-5.000382e-04	2
1.464333e+03	2.624372e+00	-4.999014e-04	2
1.464783e+03	2.624355e+00	-5.001302e-04	2
1.465233e+03	2.624345e+00	-5.000854e-04	2
1.465684e+03	2.624327e+00	-5.001679e-04	2
1.466134e+03	2.624339e+00	-5.000972e-04	2
1.466583e+03	2.624315e+00	-5.000830e-04	2
1.467033e+03	2.624269e+00	-5.001278e-04	2
1.467484e+03	2.624280e+00	-5.001255e-04	2
1.467933e+03	2.624232e+00	-5.000335e-04	2
1.468383e+03	2.624245e+00	-5.000618e-04	2
1.468832e+03	2.624209e+00	-5.000028e-04	2
1.469283e+03	2.624193e+00	-5.000311e-04	2
1.469733e+03	2.624194e+00	-5.000571e-04	2
1.470183e+03	2.624158e+00	-5.001632e-04	2
1.470633e+03	2.624174e+00	-5.001325e-04	2
1.471083e+03	2.624141e+00	-5.000783e-04	2
1.471534e+03	2.624138e+00	-5.001090e-04	2
1.471983e+03	2.624100e+00	-5.001278e-04	2
1.472433e+03	2.624119e+00	-5.000193e-04	2
1.472883e+03	2.624062e+00	-5.000877e-04	2
1.473333e+03	2.624048e+00	-5.000759e-04	2
1.473783e+03	2.624062e+00	-5.000736e-04	2
1.474233e+03	2.624036e+00	-5.000217e-04	2
1.474683e+03	2.623998e+00	-5.000571e-04	2
1.475137e+03	2.623978e+00	-5.000406e-04	2
1.475583e+03	2.623956e+00	-5.000807e-04	2
1.476033e+03	2.623945e+00	-5.000170e-04	2
1.476484e+03	2.623979e+00	-5.000429e-04	2
1.476934e+03	2.623929e+00	-5.000594e-04	2
1.477383e+03	2.623930e+00	-5.001137e-04	2
1.477833e+03	2.623887e+00	-5.000712e-04	2
1.478283e+03	2.623901e+00	-5.000594e-04	2
1.478735e+03	2.623883e+00	-5.001396e-04	2
1.479183e+03	2.623813e+00	-5.000783e-04	2
1.479633e+03	2.623825e+00	-5.000948e-04	2
1.480083e+03	2.623832e+00	-5.000807e-04	2
1.480534e+03	2.623808e+00	-5.001042e-04	2
1.480983e+03	2.623795e+00	-5.001349e-04	2
1.481433e+03	2.623748e+00	-5.000901e-04	2
1.481885e+03	2.623718e+00	-4.999792e-04	2
1.482334e+03	2.623736e+00	-5.001066e-04	2
1.482783e+03	2.623724e+00	-5.000594e-04	2
1.483233e+03	2.623679e+00	-5.000382e-04	2
1.483683e+03	2.623670e+00	-5.000547e-04	2
1.484133e+03	2.623675e+00	-5.000594e-04	2
1.484583e+03	2.623650e+00	-5.000311e-04	2
1.485033e+03	2.623635e+00	-5.001962e-04	2
1.485483e+03	2.623600e+00	-5.000288e-04	2
1.485934e+03	2.623574e+00	-5.001420e-04	2
1.486383e+03	2.623537e+00	-5.001726e-04	2
1.486834e+03	2.623544e+00	-5.001090e-04	2
1.487283e+03	2.623530e+00	-5.001302e-04	2
1.487734e+03	2.623542e+00	-5.001184e-04	2
1.488184e+03	2.623501e+00	-4.999816e-04	2
1.488634e+03	2.623478e+00	-5.000618e-04	2
1.489084e+03	2.623472e+00	-5.000240e-04	2
1.489534e+03	2.623454e+00	-5.001184e-04	2
1.489985e+03	2.623457e+00	-5.000736e-04	2
1.490434e+03	2.623433e+00	-5.000995e-04	2
1.490884e+03	2.623415e+00	-5.001042e-04	2
1.491334e+03	2.623370e+00	-5.000972e-04	2
1.491785e+03	2.623372e+00	-5.001019e-04	2
1.492234e+03	2.623358e+00	-5.001373e-04	2
1.492684e+03	2.623354e+00	-5.000783e-04	2
1.493134e+03	2.623320e+00	-5.000217e-04	2
1.493585e+03	2.623326e+00	-5.000712e-04	2
1.494034e+03	2.623284e+00	-5.001042e-04	2
1.494484e+03	2.623267e+00	-5.000877e-04	2
1.494934e+03	2.623278e+00	-5.000783e-04	2
1.495384e+03	2.623215e+00	-5.000783e-04	2
1.495834e+03	2.623228e+00	-5.000854e-04	2
1.496283e+03	2.623207e+00	-5.000500e-04	2
1.496733e+03	2.623183e+00	-5.000288e-04	2
1.497184e+03	2.623161e+00	-5.001231e-04	2
1.497634e+03	2.623177e+00	-5.001538e-04	2
1.498083e+03	2.623158e+00	-5.000995e-04	2
1.498533e+03	2.623129e+00	-5.000807e-04	2
1.498984e+03	2.623116e+00	-5.002363e-04	2
1.499434e+03	2.623112e+00	-5.001373e-04	2
1.499883e+03	2.623077e+00	-5.000854e-04	2
1.500333e+03	2.623068e+00	-5.000382e-04	2
1.500784e+03	2.623064e+00	-5.000571e-04	2
1.501234e+03	2.623000e+00	-5.001302e-04	2
1.501683e+03	2.623006e+00	-5.001491e-04	2
1.502134e+03	2.623015e+00	-5.001090e-04	2
1.502583e+03	2.622993e+00	-5.000901e-04	2
1.503034e+03	2.622923e+00	-5.001019e-04	2
1.503484e+03	2.622932e+00	-5.000854e-04	2
1.503933e+03	2.622947e+00	-5.000547e-04	2
1.504383e+03	2.622908e+00	-5.000830e-04	2
1.504835e+03	2.622906e+00	-5.000759e-04	2
1.505284e+03	2.622880e+00	-5.000924e-04	2
1.505734e+03	2.622848e+00	-5.000547e-04	2
1.506184e+03	2.622846e+00	-5.001396e-04	2
1.506635e+03	2.622855e+00	-4.999981e-04	2
1.507084e+03	2.622834e+00	-5.000429e-04	2
1.507534e+03	2.622829e+00	-5.001113e-04	2
1.507984e+03	2.622776e+00	-5.000500e-04	2
1.508435e+03	2.622778e+00	-5.000075e-04	2
1.508884e+03	2.622740e+00	-5.001231e-04	2
1.509334e+03	2.622748e+00	-5.000948e-04	2
1.509784e+03	2.622736e+00	-5.001349e-04	2
1.510235e+03	2.622698e+00	-5.000429e-04	2
1.510684e+03	2.622676e+00	-4.999910e-04	2
1.511134e+03	2.622655e+00	-5.001396e-04	2
1.511584e+03	2.622649e+00	-5.000665e-04	2
1.512034e+03	2.622630e+00	-5.001184e-04	2
1.512484e+03	2.622617e+00	-5.000618e-04	2
1.512934e+03	2.622607e+00	-5.001420e-04	2
1.513384e+03	2.622598e+00	-5.001302e-04	2
1.513834e+03	2.622589e+00	-5.001915e-04	2
1.514284e+03	2.622550e+00	-5.000170e-04	2
1.514734e+03	2.622549e+00	-5.001042e-04	2
1.515184e+03	2.622517e+00	-5.000123e-04	2
1.515634e+03	2.622498e+00	-5.000972e-04	2
1.516084e+03	2.622475e+00	-5.000406e-04	2
1.516534e+03	2.622496e+00	-5.001207e-04	2
1.516984e+03	2.622459e+00	-5.001090e-04	2
1.517434e+03	2.622443e+00	-5.000523e-04	2
1.517885e+03	2.622428e+00	-5.001231e-04	2
1.518334e+03	2.622416e+00	-5.000264e-04	2
1.518784e+03	2.622408e+00	-5.000759e-04	2
1.519234e+03	2.622414e+00	-5.000641e-04	2
1.519684e+03	2.622382e+00	-5.000948e-04	2
1.520134e+03	2.622368e+00	-5.000854e-04	2
1.520584e+03	2.622354e+00	-5.000429e-04	2
1.521034e+03	2.622321e+00	-5.001868e-04	2
1.521485e+03	2.622307e+00	-5.000924e-04	2
1.521934e+03	2.622293e+00	-5.000288e-04	2
1.522384e+03	2.622253e+00	-5.000924e-04	2
1.522834e+03	2.622243e+00	-5.001090e-04	2
1.523285e+03	2.622225e+00	-5.001207e-04	2
1.523734e+03	2.622221e+00	-5.000500e-04	2
1.524184e+03	2.622198e+00	-5.000689e-04	2
1.524634e+03	2.622167e+00	-5.000453e-04	2
1.525085e+03	2.622151e+00	-5.000807e-04	2
1.525534e+03	2.622154e+00	-5.000924e-04	2
1.525985e+03	2.622115e+00	-5.001042e-04	2
1.526434e+03	2.622108e+00	-5.000830e-04	2
1.526885e+03	2.622131e+00	-5.000924e-04	2
1.527334e+03	2.622099e+00	-5.000523e-04	2
1.527784e+03	2.622103e+00	-5.000689e-04	2
1.528234e+03	2.622070e+00	-5.001184e-04	2
1.528685e+03	2.622040e+00	-5.000641e-04	2
1.529134e+03	2.622002e+00	-5.000689e-04	2
1.529584e+03	2.621996e+00	-5.000807e-04	2
1.530034e+03	2.622015e+00	-4.999981e-04	2
1.530485e+03	2.621976e+00	-5.001491e-04	2
1.530934e+03	2.621960e+00	-5.000406e-04	2
1.531384e+03	2.621922e+00	-5.000571e-04	2
1.531834e+03	2.621932e+00	-5.001207e-04	2
1.532285e+03	2.621926e+00	-5.000759e-04	2
1.532734e+03	2.621877e+00	-5.000618e-04	2
1.533184e+03	2.621863e+00	-5.000854e-04	2
1.533634e+03	2.621881e+00	-5.000712e-04	2
1.534085e+03	2.621822e+00	-5.001137e-04	2
1.534534e+03	2.621851e+00	-5.000406e-04	2
1.534984e+03	2.621803e+00	-5.000641e-04	2
1.535434e+03	2.621798e+00	-5.000759e-04	2
1.535885e+03	2.621835e+00	-5.001113e-04	2
1.536334e+03	2.621766e+00	-5.000689e-04	2
1.536784e+03	2.621764e+00	-5.000594e-04	2
1.537234e+03	2.621745e+00	-5.000972e-04	2
1.537684e+03	2.621727e+00	-4.999816e-04	2
1.538135e+03	2.621709e+00	-5.000689e-04	2
1.538584e+03	2.621709e+00	-5.000641e-04	2
1.539034e+03	2.621668e+00	-5.001066e-04	2
1.539484e+03	2.621632e+00	-5.000924e-04	2
1.539935e+03	2.621651e+00	-5.000995e-04	2
1.540384e+03	2.621620e+00	-5.000665e-04	2
1.540835e+03	2.621594e+00	-5.000689e-04	2
1.541285e+03	2.621601e+00	-5.000382e-04	2
1.541736e+03	2.621580e+00	-5.000382e-04	2
1.542184e+03	2.621544e+00	-5.000830e-04	2
1.542635e+03	2.621556e+00	-5.001207e-04	2
1.543085e+03	2.621560e+00	-5.000641e-04	2
1.543536e+03	2.621507e+00	-5.000028e-04	2
1.543985e+03	2.621532e+00	-5.000712e-04	2
1.544435e+03	2.621493e+00	-5.000311e-04	2
1.544885e+03	2.621481e+00	-5.000854e-04	2
1.545337e+03	2.621456e+00	-5.000641e-04	2
1.545785e+03	2.621423e+00	-5.001090e-04	2
1.546236e+03	2.621434e+00	-5.001373e-04	2
1.546685e+03	2.621392e+00	-5.001019e-04	2
1.547137e+03	2.621404e+00	-4.999792e-04	2
1.547585e+03	2.621362e+00	-5.000877e-04	2
1.548035e+03	2.621371e+00	-5.000571e-04	2
1.548485e+03	2.621348e+00	-4.999934e-04	2
1.548936e+03	2.621326e+00	-4.999439e-04	2
1.549386e+03	2.621317e+00	-5.000217e-04	2
1.549835e+03	2.621297e+00	-5.000240e-04	2
1.550286e+03	2.621273e+00	-5.000972e-04	2
